incident_id,direct_loss_usd,direct_loss_method,ransom_demanded_usd,ransom_paid_usd,ransom_source,recovery_cost_usd,legal_fees_usd,regulatory_fine_usd,insurance_payout_usd,total_loss_usd,total_loss_method,total_loss_lower_bound,total_loss_upper_bound,inflation_adjusted_usd,cpi_index_used,notes,created_at,updated_at
2021-0809-001,553109810.94,estimated,,,,271446756.4,134704735.63,,193039221.35,959261302.97,disclosed,664423426.37,1534069914.03,1138142631.67,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1213-001,15812092.51,estimated,,,,6949426.27,3827662.35,,15841933.74,26589181.13,disclosed,20220646.53,33583319.14,27164580.17,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0427-001,800000.0,estimated,,,,345560.83,198620.47,989505.11,625281.44,2333686.41,estimated,1938979.19,3012347.78,2333686.41,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1218-001,4000000.0,estimated,,,,4131529.51,601809.18,,,8733338.69,estimated,5344620.21,10419262.4,10361916.04,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0308-001,8658249.66,disclosed,,,,9217494.12,2768338.37,,9320051.36,20644082.15,calculated,12388846.29,25251903.59,21782175.41,CPI-U 2023 (304.702),Business interruption losses estimated from quarterly revenue delta,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0920-001,11200000.0,estimated,,,,8838598.47,3906274.62,,10445057.31,23944873.09,estimated,17058586.61,39035184.83,25264936.56,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0707-001,15400000.0,estimated,,,,8095690.26,5247083.15,,13014693.78,28742773.41,estimated,23325734.52,44445654.2,28742773.41,CPI-U 2025 (321.5),Recovery costs include $24.1M for forensic investigation by Secureworks,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0402-001,28800000.0,estimated,,,,8656967.9,7000267.32,,,44457235.22,calculated,30771974.7,71223872.15,46908130.31,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1020-001,12826805.87,estimated,9823028.54,,,12575260.8,3615889.04,,4462995.37,29017955.71,calculated,19635140.0,45124870.87,29645914.27,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0926-001,9101013.74,calculated,126718.13,,,7295972.64,2947525.81,,12143963.04,19344512.19,estimated,15785288.41,29583922.89,20410961.1,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0523-001,3855871.52,estimated,,,,1879774.12,567557.21,,2941761.02,6303202.85,estimated,4452713.02,10272965.2,6439606.33,CPI-U 2024 (314.69),Loss estimate based on Ponemon per-record cost methodology ($11.17/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0713-002,161961514.52,estimated,31509730.35,,,105800712.97,34791313.15,,63676895.76,302553540.64,estimated,216989317.76,360389451.2,358973182.7,CPI-U 2021 (270.97),Regulatory fine reduced 51% on appeal based on demonstrated remediation,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0329-001,160000.0,disclosed,,,,183633.36,35410.1,,210513.81,379043.46,estimated,300859.2,586489.53,399939.85,CPI-U 2023 (304.702),Costs allocated across FY2023 and FY2024 per company 10-K,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0927-001,7798690.91,estimated,,,,7137654.9,2012030.15,,,16948375.96,disclosed,12996641.37,23427515.94,17882727.62,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0121-001,623469.94,estimated,,,,445350.99,118437.99,,537731.72,1187258.92,disclosed,933785.4,1434213.27,1187258.92,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1023-002,64000000.0,estimated,,,,28528542.49,7631490.45,,45025280.45,100160032.94,calculated,61636445.03,161983476.72,100160032.94,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0805-001,16443266.6,disclosed,,,,13705012.79,5106123.93,,6359937.38,35254403.32,estimated,21896818.27,52191887.81,37197952.97,CPI-U 2023 (304.702),Direct costs confirmed via SEC 8-K filing on 2023-04-26,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0228-001,24301981.58,estimated,30527332.16,,,21093320.91,3180324.45,747572.08,27448409.81,49323199.02,estimated,39726281.39,86513861.18,52042351.17,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1124-001,8800000.0,estimated,,,,10465317.57,2183250.86,613005.83,,22061574.26,disclosed,16218292.4,27830528.54,22061574.26,CPI-U 2025 (321.5),Insurance claim partially denied; payout reflects negotiated settlement at 59% of claim,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1026-001,4400000.0,estimated,,,,3194170.02,343680.13,,,7937850.15,estimated,5517301.78,9567754.5,8109627.96,CPI-U 2024 (314.69),Legal fees reflect engagement of AmLaw 100 firm for class-action defense,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0929-001,11665249.09,disclosed,1109371.01,430379.27,FBI disclosure,11769398.43,2040453.42,,13251326.76,25905480.21,disclosed,21349844.16,45474031.67,26466083.73,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0507-001,2509090.34,estimated,,,,878759.28,490909.64,1460968.29,845349.88,5339727.55,disclosed,3911821.47,8155026.98,5455281.09,CPI-U 2024 (314.69),Settlement includes class-action preliminary agreement of $8.5M,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0609-001,5225763.33,disclosed,,,,2390353.6,722376.59,,,8338493.52,estimated,5895694.29,14366225.68,8338493.52,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0611-001,199954731.35,calculated,4173572.56,1135587.45,blockchain analysis,69609059.88,41716268.94,,,312415647.62,estimated,224839434.45,405573108.97,329638895.41,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0930-001,1800000.0,calculated,5823436.36,3592973.93,congressional testimony,809499.38,181649.36,4667664.23,,11051786.9,estimated,8895715.19,19158609.81,11661063.89,CPI-U 2023 (304.702),Business interruption losses estimated from quarterly revenue delta,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1007-001,2037258.95,estimated,,,,1009866.05,532484.57,,1765177.8,3579609.57,estimated,2824000.31,5979002.13,3776950.85,CPI-U 2023 (304.702),Customer notification costs include credit monitoring for 3K affected individuals,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0320-002,1870730.97,calculated,,,,843708.87,161515.12,,762156.02,2875954.96,estimated,2364727.84,3337776.79,2938191.62,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0530-001,370057937.69,disclosed,,,,135276786.51,69680301.5,,361493808.08,575015025.7,estimated,411217775.66,832044901.58,587458548.93,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0404-001,9490670.48,estimated,1166748.88,,,8430384.41,2972259.41,,10565503.6,20893314.3,estimated,16187757.79,27110165.36,20893314.3,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0917-001,28800000.0,calculated,28582886.91,11652668.51,company statement,14202400.41,7656257.57,2595251.84,23650412.8,64906578.33,disclosed,48966094.0,75992226.21,68484830.86,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0622-001,363246.45,calculated,,,,132799.52,41321.09,,322109.62,537367.06,estimated,347091.42,654915.63,537367.06,CPI-U 2025 (321.5),Direct costs confirmed via SEC 8-K filing on 2025-01-19,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0804-001,86285394.02,estimated,,,,94402674.59,24953895.75,,68894581.73,205641964.36,estimated,150152603.57,246879243.47,243989709.35,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-1102-001,2854950.12,disclosed,,,,2368715.39,410782.23,,,5634447.74,disclosed,4043343.34,9057856.55,6685149.46,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0523-001,7388986.31,estimated,,,,7702209.94,1132955.52,,9151855.87,16224151.77,calculated,11587768.04,22410555.52,17118577.48,CPI-U 2023 (304.702),Business interruption losses estimated from quarterly revenue delta,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0802-001,786872.6,disclosed,,,,389342.93,136349.83,2646225.6,,3958790.96,disclosed,3063536.45,5238512.83,3958790.96,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1122-001,4186642.24,calculated,,,,4303973.44,511882.7,827008.72,4585728.51,9829507.1,estimated,6806429.74,14287069.76,9829507.1,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0517-001,646965.12,estimated,,,,382218.49,214782.98,,711697.85,1243966.59,disclosed,802894.56,2120641.55,1270886.46,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0708-001,9364558.04,estimated,2342317.44,,,5176411.07,907664.7,,,15448633.81,estimated,10348113.45,26765835.72,18329467.36,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0513-001,22400000.0,estimated,,,,19991031.59,1426635.51,282174.34,13578845.46,44099841.44,disclosed,33764691.56,77813551.73,44099841.44,CPI-U 2025 (321.5),Loss estimate based on Ponemon per-record cost methodology ($4.29/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0628-001,8800000.0,estimated,,,,6657625.16,3006061.18,,3221497.19,18463686.34,disclosed,15583919.83,21780043.0,18863246.87,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0316-001,9000000.0,estimated,1927319.9,993761.68,company statement,4555832.95,1959004.37,,6684448.34,16508599.0,disclosed,10518029.37,28518788.22,18135738.59,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0808-001,330267632.49,estimated,,,,380458874.92,56495614.65,,,767222122.06,estimated,538203142.49,1164763290.66,809518520.53,CPI-U 2023 (304.702),Insurance claim partially denied; payout reflects negotiated settlement at 43% of claim,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0126-001,12291849.93,estimated,,,,10879104.26,1121089.92,,6144534.72,24292044.11,estimated,18794277.75,37308131.76,28821980.96,CPI-U 2021 (270.97),Ransom negotiated down 20% from initial demand via third-party negotiator,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1114-001,41224508.3,disclosed,,,,20697832.0,9399035.06,,36479101.8,71321375.36,estimated,55693899.94,92150218.37,71321375.36,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0702-001,2782118.01,estimated,,,,1763551.08,877773.26,50197.53,3140106.04,5473639.88,disclosed,3550890.87,7922478.17,5473639.88,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0109-001,390684.14,disclosed,,,,171899.71,89716.38,,,652300.23,calculated,503590.88,913501.01,652300.23,CPI-U 2025 (321.5),Loss estimate based on Ponemon per-record cost methodology ($9.65/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0125-001,16415826.57,disclosed,407188.21,176909.34,company statement,7135765.55,1377223.2,,,25105724.66,calculated,19363412.85,33125434.64,29787395.2,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0101-001,90000.0,estimated,,,,77537.04,28901.89,,,196438.93,estimated,128137.26,346903.02,196438.93,CPI-U 2025 (321.5),Regulatory fine imposed under GDPR Article 83(5)(a) by PDPC,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0724-001,8286185.73,disclosed,2247831.77,,,3209955.98,923319.86,3838812.71,3555762.35,16258274.28,estimated,11927202.9,27690189.5,19290088.13,CPI-U 2021 (270.97),"Loss methodology: Monte Carlo simulation with 10,000 iterations (95th percentile)",2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0320-001,121288632.06,estimated,,,,101423252.88,32416344.66,1154541.63,156924525.76,256282771.23,disclosed,205581281.72,324551296.52,270411454.31,CPI-U 2023 (304.702),Cyber insurance policy sublimit of $5.8M applied; excess borne by company,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1224-002,758655.34,estimated,,,,356338.03,59864.24,,651818.7,1174857.61,calculated,784262.33,2027912.73,1200281.93,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0415-001,10213000.38,disclosed,,,,11315395.23,1923373.33,,,23451768.94,calculated,17168776.07,31929312.41,23451768.94,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0726-001,9330803.97,estimated,,,,4295674.21,2357587.0,,,15984065.18,estimated,10192540.04,22441835.36,16329965.86,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0716-001,6891690.45,estimated,,,,5535646.78,1762034.19,,4085117.27,14189371.42,estimated,11896398.52,18102825.77,14971621.16,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0730-001,1767356.78,estimated,,,,1388544.31,382921.44,,,3538822.53,calculated,2415140.23,4771496.43,3887620.04,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0830-001,7758043.89,estimated,,,,3458504.41,2431805.88,,6353468.49,13648354.18,estimated,8885231.81,18998984.01,13943709.27,CPI-U 2024 (314.69),Loss estimate based on Ponemon per-record cost methodology ($8.49/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0725-001,13000000.0,estimated,,,,4857477.28,1185001.55,471534.6,,19514013.43,disclosed,15912959.66,29999982.29,19514013.43,CPI-U 2025 (321.5),Insurance claim partially denied; payout reflects negotiated settlement at 55% of claim,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1122-001,2806945.1,disclosed,,,,3207510.7,572319.14,,,6586774.94,estimated,5289320.35,9958746.95,6729315.02,CPI-U 2024 (314.69),Business interruption losses estimated from quarterly revenue delta,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0728-001,7504096.74,disclosed,,,,8369534.9,2249713.91,,3581170.04,18123345.55,estimated,11259057.66,27844583.68,18515540.99,CPI-U 2024 (314.69),Loss estimate based on Ponemon per-record cost methodology ($9.26/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1025-001,955952.98,estimated,,,,544246.81,324685.49,,,1824885.28,disclosed,1455303.84,3041396.28,1864376.43,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0925-001,11984180.02,calculated,,,,13567895.42,2703155.66,1652205.03,,29907436.13,calculated,20285323.97,44202746.98,29907436.13,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1001-001,1491500.9,disclosed,,,,912866.59,467087.7,299734.11,,3171189.3,estimated,1936476.71,3923127.6,3346014.66,CPI-U 2023 (304.702),Costs allocated across FY2023 and FY2024 per company 10-K,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0601-001,7141290.42,calculated,584745.37,125161.84,court filing,5838857.83,453265.42,,7093994.09,13558575.51,estimated,11244949.44,23173959.19,13558575.51,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0118-001,8800000.0,disclosed,,,,3961521.28,544330.76,,,13305852.04,calculated,8550292.91,22825244.05,13305852.04,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0719-001,347127.22,estimated,,,,367369.27,109341.8,,401375.23,823838.29,estimated,580943.22,1282371.4,977466.18,CPI-U 2021 (270.97),Insurance claim partially denied; payout reflects negotiated settlement at 16% of claim,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0921-001,2200000.0,estimated,,,,1116313.23,466619.41,,2354022.35,3782932.64,disclosed,2306711.93,4738192.05,3782932.64,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0521-002,47500028.57,calculated,467900.99,,,49322128.77,4353810.6,,,101175967.94,estimated,79477885.16,154625408.08,106753725.58,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0505-001,1724958.06,estimated,,,,957429.69,547107.07,,1197523.73,3229494.82,estimated,2515868.54,3914370.06,3299382.2,CPI-U 2024 (314.69),Legal fees reflect engagement of AmLaw 100 firm for class-action defense,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1009-002,30015596.36,disclosed,3798737.69,,,19114986.33,5982935.2,,,55113517.89,calculated,36159818.72,92573232.18,58151886.11,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0609-002,85224083.78,disclosed,,,,60761582.12,28619458.98,,,174605124.88,estimated,126998511.28,296959248.45,174605124.88,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1224-001,44000000.0,estimated,,,,29803335.13,11953753.26,,17600049.26,85757088.39,estimated,53316910.91,142692028.81,90484814.4,CPI-U 2023 (304.702),Cyber insurance policy sublimit of $24.3M applied; excess borne by company,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0305-001,9853235.18,estimated,,,,11389902.95,1745650.22,,5083713.23,22988788.35,estimated,17894070.39,36028236.44,22988788.35,CPI-U 2025 (321.5),Direct costs confirmed via SEC 8-K filing on 2025-01-03,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0917-002,3389995.65,estimated,,,,2444707.0,1131065.35,,3448958.67,6965768.0,calculated,4372879.62,10797777.33,6965768.0,CPI-U 2025 (321.5),Recovery includes infrastructure rebuild; company migrated to new cloud provider,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1014-001,1954679.82,estimated,,,,1364827.06,498036.25,,,3817543.13,calculated,2403519.59,5824584.83,3817543.13,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0313-001,8394040.78,calculated,,,,8668044.8,1216446.32,,6107780.2,18278531.9,estimated,11292788.91,26678911.27,18674085.63,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0717-001,10800000.0,disclosed,803538.12,,,6558079.07,1381095.36,,,18739174.43,estimated,11457198.94,29728581.29,19144696.62,CPI-U 2024 (314.69),Cyber insurance policy sublimit of $18.6M applied; excess borne by company,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0604-001,163775415.28,estimated,1201554.74,,,112696096.76,32949142.21,,185021304.44,309420654.25,estimated,239343266.99,516195715.12,367120863.35,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1030-001,13000000.0,estimated,,,,10865931.44,2457156.25,,6038321.79,26323087.69,calculated,21391051.66,40309932.63,26323087.69,CPI-U 2025 (321.5),Regulatory fine reduced 23% on appeal based on demonstrated remediation,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0401-001,3600000.0,estimated,207162.48,51054.02,court filing,3942663.36,1000231.07,,,8593948.45,estimated,5329075.36,15043733.29,10196532.56,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0117-001,1300000.0,disclosed,,,,1276989.44,135271.12,,1183348.33,2712260.56,estimated,2184893.0,3510846.73,2770954.81,CPI-U 2024 (314.69),Regulatory fine reduced 36% on appeal based on demonstrated remediation,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0124-001,6000000.0,calculated,,,,3338120.07,1710061.97,,,11048182.04,disclosed,7307276.58,18990118.76,12137125.71,CPI-U 2022 (292.655),Recovery includes infrastructure rebuild; company migrated to new cloud provider,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0517-002,15635465.32,disclosed,,,,16997375.84,2050507.39,1281168.77,,35964517.32,estimated,29311619.69,49649258.05,36742801.86,CPI-U 2024 (314.69),Cyber insurance policy sublimit of $21.4M applied; excess borne by company,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0218-001,5000000.0,disclosed,,,,5413093.72,262934.27,50000,,10726027.99,calculated,8140061.87,13506232.91,11317346.12,CPI-U 2023 (304.702),Insurance claim partially denied; payout reflects negotiated settlement at 20% of claim,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0429-001,4347132.85,disclosed,,,,2176341.02,362538.91,,,6886012.78,estimated,5485571.15,8432150.07,8170104.1,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1231-001,1300000.0,disclosed,,,,491254.92,395030.05,,,2186284.97,disclosed,1406019.28,3505197.65,2401772.11,CPI-U 2022 (292.655),Business interruption losses estimated from quarterly revenue delta,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1030-002,5171764.66,disclosed,,,,4127623.77,1513985.28,,5185669.97,10813373.71,estimated,8873097.75,13047775.16,11879173.93,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0118-001,731168.25,calculated,,,,818983.09,177463.25,,,1727614.59,estimated,1369608.52,2494466.9,1765000.76,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0618-001,27714849.02,calculated,,,,8684365.64,2979273.01,,,39378487.67,estimated,31175335.28,58312870.32,43259755.64,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1001-001,47300000.0,calculated,,,,39796027.64,2638550.35,,,89734577.99,disclosed,67536392.33,127607542.51,91676465.17,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1125-001,4200375.89,estimated,,,,4172463.53,1259596.43,,6003542.76,9632435.85,disclosed,7370049.68,11197767.94,10163465.04,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0622-001,6400000.0,calculated,,,,4117354.7,1569844.62,,4967359.49,12087199.32,disclosed,9734185.01,17707256.64,12348770.48,CPI-U 2024 (314.69),Cyber insurance policy sublimit of $10.5M applied; excess borne by company,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0508-001,1600000.0,estimated,,,,1596666.48,545674.88,,,3742341.36,estimated,2366420.69,5718147.67,3948653.92,CPI-U 2023 (304.702),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0331-002,4266854.53,calculated,,,,3415105.47,807277.76,,,8489237.76,disclosed,5883400.32,14072124.04,8489237.76,CPI-U 2025 (321.5),Loss estimate based on Ponemon per-record cost methodology ($7.93/record),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0320-003,4357942.05,calculated,,,,2812485.03,426776.18,,,7597203.26,estimated,4815548.67,13223570.16,7761609.36,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0129-001,93600000.0,disclosed,518019.92,168983.93,congressional testimony,80196997.13,28559799.91,75949.93,47509153.25,202601730.9,disclosed,146700319.91,360822143.9,206986102.15,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1001-002,52510261.23,estimated,,,,15821869.97,8081067.64,,,76413198.84,calculated,61278810.23,103816852.83,80625803.0,CPI-U 2023 (304.702),Cyber insurance policy sublimit of $1.6M applied; excess borne by company,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1028-001,270755.14,estimated,,,,118156.62,39668.01,,272325.19,428579.77,estimated,298091.86,685655.62,470821.94,CPI-U 2022 (292.655),Regulatory fine imposed under GDPR Article 83(5)(a) by ICO,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0810-002,3432876.34,estimated,,,,2275825.69,475730.01,,,6184432.04,estimated,5237886.96,7701974.39,6184432.04,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0712-001,35630751.16,calculated,3273209.84,1948874.15,company statement,15758470.5,3919713.87,,,57257809.68,estimated,42491359.81,91754149.85,57257809.68,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0619-001,107562751.82,disclosed,,,,102534422.34,36069911.21,,,246167085.37,estimated,167149505.78,291727586.78,246167085.37,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0722-002,2315633.8,disclosed,,,,1444706.87,455394.1,2089989.66,,6305724.43,estimated,4884734.09,8123386.89,6442182.48,CPI-U 2024 (314.69),"Loss methodology: Monte Carlo simulation with 10,000 iterations (95th percentile)",2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0602-001,871685.76,disclosed,3033427.31,,,500183.7,208378.53,7412173.16,,8992421.15,calculated,6064289.13,10654847.66,9878742.55,CPI-U 2022 (292.655),Legal fees reflect engagement of AmLaw 100 firm for class-action defense,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0323-001,60694967.59,calculated,2021727.16,,,66756553.33,17854048.68,,72812639.44,145305569.6,estimated,111225559.38,180600233.46,145305569.6,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0920-001,12882652.5,disclosed,75000000,34254858.97,FBI disclosure,4452576.59,2742729.26,,3851695.46,54332817.32,estimated,38043513.8,62744399.13,64464703.73,CPI-U 2021 (270.97),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0108-001,42951522.17,calculated,,,,18821716.53,5077183.53,,25397689.74,66850422.23,estimated,44885090.77,95857565.27,66850422.23,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1203-001,21113963.77,calculated,,,,16398539.09,6715438.88,,17705611.18,44227941.74,estimated,29797481.65,55078954.02,44227941.74,CPI-U 2025 (321.5),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1005-001,1765088.77,estimated,,,,1363727.46,544306.37,,,3673122.6,estimated,2569894.42,4584459.18,4035157.15,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0123-001,220000.0,estimated,,,,220039.59,28622.63,,166846.96,468662.22,disclosed,336620.0,785774.74,514855.05,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0805-001,10876161.56,disclosed,75000000,31914274.47,congressional testimony,5751972.68,1351163.78,,11207703.08,49893572.49,calculated,41291696.31,67103323.57,54811240.39,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0718-003,40000000.0,estimated,,,,44016931.16,10462800.79,1233275.24,,95713007.19,disclosed,64314392.07,155855577.59,97784269.64,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1029-001,130000.0,estimated,,,,110643.84,19559.35,,62801.04,260203.19,calculated,200701.82,362764.6,285849.64,CPI-U 2022 (292.655),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0826-001,2931155.2,estimated,,,,1751663.14,545905.54,,,5228723.88,calculated,3989121.32,6020848.02,5341875.27,CPI-U 2024 (314.69),,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
